"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"003036","Carpignano Sesia","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",33,"p","dato provvisorio"
"006034","Carrega Ligure","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",0,"p","dato provvisorio"
"006035","Carrosio","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",5,"p","dato provvisorio"
"004043","Carrù","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",44,"p","dato provvisorio"
"004044","Cartignano","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",2,"p","dato provvisorio"
"006036","Cartosio","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",13,"p","dato provvisorio"
"006037","Casal Cermelli","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",13,"p","dato provvisorio"
"003037","Casalbeltrame","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",6,"p","dato provvisorio"
"001060","Casalborgone","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",22,"p","dato provvisorio"
"103019","Casale Corte Cerro","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",34,"p","dato provvisorio"
"006039","Casale Monferrato","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",345,"p","dato provvisorio"
"006038","Casaleggio Boiro","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",10,"p","dato provvisorio"
"003039","Casaleggio Novara","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",2,"p","dato provvisorio"
"004045","Casalgrasso","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",18,"p","dato provvisorio"
"003041","Casalvolone","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",12,"p","dato provvisorio"
"002033","Casanova Elvo","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",2,"p","dato provvisorio"
"006041","Casasco","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",1,"p","dato provvisorio"
"001061","Cascinette d'Ivrea","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",22,"p","dato provvisorio"
"001062","Caselette","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",30,"p","dato provvisorio"
"001063","Caselle Torinese","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",114,"p","dato provvisorio"
"005020","Casorzo","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",8,"p","dato provvisorio"
"005021","Cassinasco","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",8,"p","dato provvisorio"
"006043","Cassine","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",30,"p","dato provvisorio"
"006044","Cassinelle","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",12,"p","dato provvisorio"
"001064","Castagneto Po","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",19,"p","dato provvisorio"
"004046","Castagnito","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",19,"p","dato provvisorio"
"005022","Castagnole delle Lanze","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",33,"p","dato provvisorio"
"005023","Castagnole Monferrato","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",17,"p","dato provvisorio"
"001065","Castagnole Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",26,"p","dato provvisorio"
"005024","Castel Boglione","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",3,"p","dato provvisorio"
"005032","Castel Rocchero","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",6,"p","dato provvisorio"
"004047","Casteldelfino","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",1,"p","dato provvisorio"
"005025","Castell'Alfero","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",17,"p","dato provvisorio"
"001066","Castellamonte","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",107,"p","dato provvisorio"
"006045","Castellania","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",0,"p","dato provvisorio"
"006046","Castellar Guidobono","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",4,"p","dato provvisorio"
"006047","Castellazzo Bormida","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",37,"p","dato provvisorio"
"003042","Castellazzo Novarese","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",2,"p","dato provvisorio"
"005026","Castellero","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",4,"p","dato provvisorio"
"096015","Castelletto Cervo","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",7,"p","dato provvisorio"
"006048","Castelletto d'Erro","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",4,"p","dato provvisorio"
"006049","Castelletto d'Orba","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",21,"p","dato provvisorio"
"006050","Castelletto Merli","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",3,"p","dato provvisorio"
"005027","Castelletto Molina","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",1,"p","dato provvisorio"
"006051","Castelletto Monferrato","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",13,"p","dato provvisorio"
"003043","Castelletto sopra Ticino","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",90,"p","dato provvisorio"
"004049","Castelletto Stura","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",13,"p","dato provvisorio"
"004050","Castelletto Uzzone","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",3,"p","dato provvisorio"
"004051","Castellinaldo d'Alba","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",8,"p","dato provvisorio"
"004052","Castellino Tanaro","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",5,"p","dato provvisorio"
"005028","Castello di Annone","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",13,"p","dato provvisorio"
"004053","Castelmagno","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",0,"p","dato provvisorio"
"005029","Castelnuovo Belbo","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",9,"p","dato provvisorio"
"006052","Castelnuovo Bormida","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",7,"p","dato provvisorio"
"005030","Castelnuovo Calcea","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",8,"p","dato provvisorio"
"004054","Castelnuovo di Ceva","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",0,"p","dato provvisorio"
"005031","Castelnuovo Don Bosco","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",30,"p","dato provvisorio"
"001067","Castelnuovo Nigra","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",6,"p","dato provvisorio"
"006053","Castelnuovo Scrivia","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",47,"p","dato provvisorio"
"006054","Castelspina","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",6,"p","dato provvisorio"
"004055","Castiglione Falletto","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",7,"p","dato provvisorio"
"004056","Castiglione Tinella","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",8,"p","dato provvisorio"
"001068","Castiglione Torinese","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",71,"p","dato provvisorio"
"004057","Castino","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",5,"p","dato provvisorio"
"096016","Cavaglià","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",33,"p","dato provvisorio"
"003044","Cavaglietto","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",8,"p","dato provvisorio"
"001069","Cavagnolo","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",20,"p","dato provvisorio"
"004058","Cavallerleone","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",4,"p","dato provvisorio"
"004063","Cerretto Langhe","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",9,"p","dato provvisorio"
"006059","Cerrina Monferrato","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",15,"p","dato provvisorio"
"096018","Cerrione","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",25,"p","dato provvisorio"
"005036","Cerro Tanaro","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",3,"p","dato provvisorio"
"004064","Cervasca","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",43,"p","dato provvisorio"
"002041","Cervatto","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",1,"p","dato provvisorio"
"004065","Cervere","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",25,"p","dato provvisorio"
"001074","Cesana Torinese","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",9,"p","dato provvisorio"
"103022","Cesara","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",6,"p","dato provvisorio"
"005037","Cessole","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",11,"p","dato provvisorio"
"004066","Ceva","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",61,"p","dato provvisorio"
"004067","Cherasco","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",74,"p","dato provvisorio"
"001075","Chialamberto","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",8,"p","dato provvisorio"
"001076","Chianocco","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",14,"p","dato provvisorio"
"001077","Chiaverano","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",31,"p","dato provvisorio"
"001078","Chieri","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",335,"p","dato provvisorio"
"001079","Chiesanuova","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",2,"p","dato provvisorio"
"004068","Chiusa di Pesio","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",37,"p","dato provvisorio"
"005038","Chiusano d'Asti","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",1,"p","dato provvisorio"
"001083","Ciconio","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",4,"p","dato provvisorio"
"002042","Cigliano","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",40,"p","dato provvisorio"
"004069","Cigliè","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",5,"p","dato provvisorio"
"005039","Cinaglio","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",5,"p","dato provvisorio"
"001084","Cintano","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",4,"p","dato provvisorio"
"001085","Cinzano","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",5,"p","dato provvisorio"
"001086","Ciriè","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",189,"p","dato provvisorio"
"004070","Cissone","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",4,"p","dato provvisorio"
"005040","Cisterna d'Asti","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",13,"p","dato provvisorio"
"002043","Civiasco","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",2,"p","dato provvisorio"
"002045","Collobiano","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",1,"p","dato provvisorio"
"003052","Comignago","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",8,"p","dato provvisorio"
"001093","Condove","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",39,"p","dato provvisorio"
"006060","Coniolo","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",6,"p","dato provvisorio"
"006061","Conzano","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",12,"p","dato provvisorio"
"001094","Corio","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",33,"p","dato provvisorio"
"002052","Crova","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",5,"p","dato provvisorio"
"006064","Cuccaro Monferrato","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",2,"p","dato provvisorio"
"001096","Cuceglio","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",10,"p","dato provvisorio"
"001097","Cumiana","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",69,"p","dato provvisorio"
"005051","Cunico","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",5,"p","dato provvisorio"
"001098","Cuorgnè","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",84,"p","dato provvisorio"
"003058","Cureggio","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",18,"p","dato provvisorio"
"096023","Curino","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2019","2019",11,"p","dato provvisorio"
